Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777965359,50,,Aggregated,14.000000,0.000000,630,1600,2400,3000,4100,10000,10000,10000,10000,10000,10000,163,0,600,1586.7330949384893,4.802865998499328,10001.60464199871,21750.0245398773
1777965360,50,WS,connect,4.500000,0.000000,14,16,17,27,31,33,36,36,36,36,36,57,0,14,15.164464175062388,4.53731100060395,35.71609600112424,0.0
1777965360,50,WS,final_before_flush,5.000000,0.000000,650,690,1200,1900,2600,2700,2700,2700,2700,2700,2700,55,0,680,1544.6743558907076,445.70091200148454,4125.659737001115,252.4909090909091
1777965360,50,WS,server_processing,5.000000,0.000000,300,340,890,1600,2300,2300,2400,2400,2400,2400,2400,55,0,330,1195.2254545454543,102.9,3780.7,252.4909090909091
1777965360,50,WS,stream,0.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,15,0,10000.550446002308,10001.112130933567,10000.550446002308,10001.60464199871,320000.0
1777965360,50,,Aggregated,15.000000,0.000000,630,1200,2400,3100,4100,10000,10000,10000,10000,10000,10000,182,0,470,1657.0084944833575,4.53731100060395,10001.60464199871,26526.23076923077
1777965361,50,WS,connect,4.000000,0.000000,13,16,17,27,31,33,36,36,36,36,36,63,0,13,14.590214777392307,3.872168999805581,35.71609600112424,0.0
1777965361,50,WS,final_before_flush,5.000000,0.000000,640,680,1200,1900,2600,2700,2700,2700,2700,2700,2700,60,0,680,1453.1734655831922,436.5631190012209,4125.659737001115,252.45
1777965361,50,WS,server_processing,5.000000,0.000000,290,330,880,1600,2300,2300,2400,2400,2400,2400,2400,60,0,320,1104.2749999999994,94.89999999999999,3780.7,252.45
1777965361,50,WS,stream,1.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,10000.371721998818,10001.320088300054,10000.371721998818,10002.639318998263,320000.0
1777965361,50,,Aggregated,15.000000,0.000000,450,680,1600,2000,10000,10000,10000,10000,10000,10000,10000,203,0,450,1745.7758287289084,3.872168999805581,10002.639318998263,31676.32512315271
1777965362,50,WS,connect,4.000000,0.000000,12,13,14,16,26,29,32,32,32,32,32,66,0,13,14.202664484456005,3.872168999805581,35.71609600112424,0.0
1777965362,50,WS,final_before_flush,5.200000,0.000000,600,630,640,650,680,680,690,690,690,690,690,65,0,650,1376.514250522898,434.99420499938424,4125.659737001115,252.41538461538462
1777965362,50,WS,server_processing,5.200000,0.000000,260,280,290,300,330,330,340,340,340,340,340,65,0,300,1028.095384615384,93.39999999999999,3780.7,252.41538461538462
1777965362,50,WS,stream,1.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,25,0,10000.371721998818,10001.237098879938,10000.371721998818,10002.639318998263,320000.0
1777965362,50,,Aggregated,15.900000,0.000000,320,600,640,680,10000,10000,10000,10000,10000,10000,10000,221,0,450,1842.8413104613621,3.872168999805581,10002.639318998263,36347.57466063349
1777965363,50,WS,connect,3.900000,0.000000,11,13,14,16,27,32,32,32,32,32,32,73,0,12,13.895731218737687,3.872168999805581,35.71609600112424,0.0
1777965363,50,WS,final_before_flush,5.800000,0.000000,600,630,640,650,680,680,690,690,690,690,690,70,0,640,1312.4454071569094,434.99420499938424,4125.659737001115,252.38571428571427
1777965363,50,WS,server_processing,5.800000,0.000000,230,280,290,300,330,330,340,340,340,340,340,70,0,290,964.2314285714281,93.39999999999999,3780.7,252.38571428571427
1777965363,50,WS,stream,2.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,31,0,10000.371721998818,10001.233323258106,10000.371721998818,10002.639318998263,320000.0
1777965363,50,,Aggregated,17.500000,0.000000,330,600,670,10000,10000,10000,10000,10000,10000,10000,10000,244,0,440,1927.9508192662001,3.872168999805581,10002.639318998263,40800.54918032787
1777965364,50,WS,connect,4.000000,0.000000,8,12,14,16,27,32,32,32,32,32,32,77,0,12,13.502135285330928,3.872168999805581,35.71609600112424,0.0
1777965364,50,WS,final_before_flush,5.300000,0.000000,480,610,630,630,680,680,680,680,680,680,680,75,0,630,1256.2301628798014,434.99420499938424,4125.659737001115,252.36
1777965364,50,WS,server_processing,5.300000,0.000000,140,240,280,280,310,330,330,330,330,330,330,75,0,280,908.3093333333331,93.39999999999999,3780.7,252.36
1777965364,50,WS,stream,2.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,35,0,10000.371721998818,10001.227163657206,10000.371721998818,10002.639318998263,320000.0
1777965364,50,,Aggregated,17.100000,0.000000,330,490,680,10000,10000,10000,10000,10000,10000,10000,10000,262,0,440,1959.630066263198,3.872168999805581,10002.639318998263,42892.57251908397
1777965365,50,WS,connect,4.000000,0.000000,7,9,12,13,16,17,32,32,32,32,32,84,0,12,12.963805035464507,3.872168999805581,35.71609600112424,0.0
1777965365,50,WS,final_before_flush,4.100000,0.000000,470,490,600,630,680,680,680,680,680,680,680,80,0,630,1206.6530678122945,434.99420499938424,4125.659737001115,252.3375
1777965365,50,WS,server_processing,4.100000,0.000000,130,140,230,280,310,330,330,330,330,330,330,80,0,270,858.9862499999997,93.39999999999999,3780.7,252.3375
1777965365,50,WS,stream,3.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,41,0,10000.26072000037,10001.767815634104,10000.26072000037,10006.027938998159,320000.0
1777965365,50,,Aggregated,15.200000,0.000000,440,490,10000,10000,10000,10000,10000,10000,10000,10000,10000,285,0,440,2022.5002999612652,3.872168999805581,10006.027938998159,46176.750877192986
1777965366,50,WS,connect,4.000000,0.000000,7,9,11,12,16,16,32,32,32,32,32,86,0,12,12.800666767192482,3.872168999805581,35.71609600112424,0.0
1777965366,50,WS,final_before_flush,4.400000,0.000000,460,470,480,490,680,680,680,680,680,680,680,85,0,610,1162.0400925526424,434.99420499938424,4125.659737001115,252.31764705882352
1777965366,50,WS,server_processing,4.400000,0.000000,120,130,140,140,310,330,330,330,330,330,330,85,0,270,814.6599999999997,93.39999999999999,3780.7,252.31764705882352
1777965366,50,WS,stream,3.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,45,0,10000.2210499988,10001.667339666648,10000.2210499988,10006.027938998159,320000.0
1777965366,50,,Aggregated,16.300000,0.000000,440,480,10000,10000,10000,10000,10000,10000,10000,10000,10000,301,0,440,2057.1275597805716,3.872168999805581,10006.027938998159,47983.036544850496
1777965367,50,WS,connect,4.000000,0.000000,7,8,9,11,13,32,46,46,46,46,46,95,0,12,13.042197483944046,3.872168999805581,45.51298700243933,0.0
1777965367,50,WS,final_before_flush,4.200000,0.000000,460,480,490,490,650,680,680,680,680,680,680,91,0,600,1118.6035986810875,434.99420499938424,4125.659737001115,252.27472527472528
1777965367,50,WS,server_processing,4.200000,0.000000,120,130,140,150,290,320,330,330,330,330,330,91,0,250,771.4362637362635,93.39999999999999,3780.7,252.27472527472528
